checkout_id,issue_date,due_date,actual_return_date,fine,unique_book_id2,customer_id_card_number2
423,2023-03-27,2023-04-19,2023-05-01,0.0,647148,6728
424,2023-01-28,2023-02-16,2023-02-25,0.0,860466,19952
425,2023-04-29,2023-05-02,2023-05-04,0.0,155785,19144
426,2023-02-13,2023-03-10,2023-05-04,0.0,650681,21647
427,2023-03-09,2023-04-20,2023-04-29,0.0,360110,20542
428,2023-04-25,2023-04-28,2023-05-03,0.0,183403,1989
429,2023-02-15,2023-04-20,2023-05-01,0.0,163039,11062
430,2023-01-17,2023-04-24,2023-04-26,0.0,728854,24387
431,2023-04-10,2023-04-28,2023-05-02,0.0,682726,12105
432,2023-03-04,2023-03-23,2023-03-25,0.0,714225,7250
433,2023-02-27,2023-03-20,2023-03-29,0.0,885816,15709
434,2023-03-18,2023-04-02,2023-04-08,0.0,338004,23156
435,2023-01-04,2023-03-26,2023-04-26,0.0,210941,20157
436,2023-04-20,2023-04-25,2023-04-29,0.0,320257,2849
437,2023-02-23,2023-03-26,2023-05-03,0.0,433540,2847
438,2023-04-10,2023-04-18,2023-04-24,0.0,88008,13659
439,2023-04-03,2023-04-06,2023-04-29,0.0,327556,13539
440,2023-03-26,2023-03-31,2023-05-04,0.0,753633,15455
441,2023-02-25,2023-03-23,2023-03-29,0.0,882462,2182
442,2023-03-24,2023-04-27,2023-04-30,0.0,96092,14418
443,2023-04-11,2023-04-24,2023-05-03,0.0,467661,2267
444,2023-03-30,2023-04-30,2023-05-03,0.0,734453,13978
445,2023-03-13,2023-04-06,2023-04-30,0.0,847638,599
446,2023-04-07,2023-04-18,2023-04-25,0.0,234929,17123
447,2023-04-02,2023-04-19,2023-04-29,0.0,5192,14977
448,2023-04-02,2023-04-13,2023-04-22,0.0,703438,8992
449,2023-02-24,2023-04-10,2023-04-29,0.0,334836,23053
450,2023-03-25,2023-03-30,2023-05-01,0.0,552213,15176
451,2023-02-17,2023-02-19,2023-04-25,0.0,620967,15210
452,2023-03-25,2023-03-27,2023-04-02,0.0,371799,6340
453,2023-04-05,2023-04-17,2023-05-06,0.0,849031,12937
454,2023-02-03,2023-02-28,2023-04-21,0.0,52558,8252
455,2023-01-01,2023-03-10,2023-03-21,0.0,436216,17110
456,2023-02-20,2023-04-04,2023-04-10,0.0,373476,1506
457,2023-02-25,2023-04-08,2023-04-15,0.0,840938,5481
458,2023-01-27,2023-03-24,2023-04-14,0.0,926121,2546
459,2023-04-02,2023-05-01,2023-05-05,0.0,524339,11027
460,2023-04-29,2023-05-06,2023-05-07,0.0,282807,741
461,2023-04-10,2023-05-06,2023-05-07,0.0,428019,3947
462,2023-04-02,2023-04-14,2023-04-19,0.0,594475,3522
463,2023-01-18,2023-02-13,2023-03-27,0.0,784199,7721
464,2023-04-28,2023-05-05,2023-05-06,0.0,99835,9734
465,2023-03-27,2023-04-07,2023-05-06,0.0,966739,14192
466,2023-01-26,2023-03-07,2023-03-12,0.0,641472,20970
467,2023-01-25,2023-03-14,2023-04-24,0.0,321351,9213
468,2023-03-19,2023-04-18,2023-05-03,0.0,285282,3500
469,2023-04-18,2023-04-29,2023-05-05,0.0,438900,22052
470,2023-02-10,2023-03-14,2023-03-30,0.0,677348,20073
471,2023-01-13,2023-04-18,2023-04-29,0.0,563205,9024
472,2023-01-27,2023-02-15,2023-04-08,0.0,624338,14479
473,2023-03-08,2023-04-18,2023-04-19,0.0,344159,23735
474,2023-04-24,2023-05-05,2023-05-06,0.0,36366,2671
475,2023-02-21,2023-05-01,2023-05-03,0.0,920377,1733
476,2023-03-19,2023-03-25,2023-04-21,0.0,142550,18411
477,2023-01-04,2023-04-12,2023-04-25,0.0,555527,23879
478,2023-02-04,2023-04-06,2023-05-05,0.0,250494,24641
479,2023-04-09,2023-04-26,2023-04-28,0.0,811181,14869
480,2023-03-10,2023-04-04,2023-04-23,0.0,19866,21886
481,2023-02-28,2023-03-26,2023-05-05,0.0,531010,21724
482,2023-01-15,2023-03-05,2023-03-06,0.0,417487,10246
483,2023-04-14,2023-04-21,2023-05-05,0.0,64599,22157
484,2023-02-15,2023-03-14,2023-03-30,0.0,415723,11862
485,2023-01-19,2023-03-31,2023-04-30,0.0,537469,24495
486,2023-03-17,2023-05-02,2023-05-03,0.0,139482,19565
487,2023-04-16,2023-04-19,2023-04-21,0.0,556966,17617
488,2023-01-20,2023-04-13,2023-04-15,0.0,973026,19996
489,2023-02-18,2023-03-04,2023-04-11,0.0,62546,11867
490,2023-02-08,2023-03-11,2023-03-26,0.0,435582,940
491,2023-01-07,2023-01-31,2023-03-03,0.0,797585,19309
492,2023-03-21,2023-05-06,2023-05-07,0.0,456957,15607
493,2023-03-31,2023-04-09,2023-04-10,0.0,672080,17833
494,2023-04-29,2023-05-01,2023-05-06,0.0,37170,2793
495,2023-04-22,2023-04-27,2023-05-06,0.0,783150,9378
496,2023-04-02,2023-04-14,2023-04-29,0.0,253451,16603
497,2023-01-04,2023-04-18,2023-05-04,0.0,52504,23207
498,2023-03-13,2023-04-04,2023-05-05,0.0,246517,22826
499,2023-03-27,2023-03-28,2023-04-12,0.0,838092,20881
500,2023-01-09,2023-01-10,2023-02-21,0.0,410768,14886
501,2023-02-17,2023-03-19,2023-04-16,0.0,905248,18903
502,2023-01-18,2023-03-04,2023-03-29,0.0,486831,14740
503,2023-03-28,2023-04-08,2023-04-13,0.0,560290,4460
504,2023-01-06,2023-01-24,2023-03-10,0.0,435644,8581
505,2023-02-01,2023-04-23,2023-05-01,0.0,104598,15321
506,2023-03-17,2023-03-31,2023-04-23,0.0,843238,23009
507,2023-03-22,2023-03-25,2023-04-24,0.0,839438,2033
508,2023-02-14,2023-04-04,2023-04-16,0.0,280512,24173
509,2023-04-17,2023-05-04,2023-05-06,0.0,22920,6016
510,2023-03-11,2023-03-19,2023-04-10,0.0,653049,23644
511,2023-03-31,2023-05-04,2023-05-06,0.0,815784,17815
512,2023-04-24,2023-04-27,2023-05-02,0.0,561817,14119
513,2023-04-07,2023-04-08,2023-05-03,0.0,822939,21760
514,2023-01-07,2023-04-17,2023-05-05,0.0,585664,17350
515,2023-01-30,2023-03-09,2023-03-28,0.0,790908,16279
516,2023-02-18,2023-03-09,2023-03-12,0.0,544769,16313
517,2023-03-01,2023-04-10,2023-04-13,0.0,554573,24306
518,2023-02-10,2023-03-21,2023-03-22,0.0,811639,10987
519,2023-03-25,2023-04-24,2023-04-25,0.0,857533,2069
520,2023-03-15,2023-04-02,2023-04-04,0.0,386195,13412
521,2023-03-21,2023-05-03,2023-05-06,0.0,403732,9296
522,2023-04-28,2023-05-04,2023-05-05,0.0,792304,6194
523,2023-04-13,2023-04-28,2023-05-05,0.0,784559,14891
524,2023-01-28,2023-03-10,2023-03-23,0.0,977461,19944
525,2023-01-31,2023-03-15,2023-04-04,0.0,391322,18380
526,2023-03-07,2023-03-19,2023-04-06,0.0,798228,1077
527,2023-02-08,2023-03-12,2023-04-25,0.0,609740,22654
528,2023-03-05,2023-04-03,2023-04-09,0.0,381068,19277
529,2023-01-18,2023-02-24,2023-03-07,0.0,105794,18943
530,2023-01-15,2023-01-20,2023-04-08,0.0,262263,4941
531,2023-02-12,2023-03-11,2023-04-26,0.0,696116,9005
532,2023-02-05,2023-02-17,2023-04-08,0.0,306927,19788
533,2023-03-26,2023-04-07,2023-04-20,0.0,423997,18537
534,2023-02-08,2023-03-14,2023-03-18,0.0,147991,17094
535,2023-01-31,2023-02-09,2023-03-08,0.0,39337,6870
536,2023-01-29,2023-04-19,2023-05-04,0.0,41672,24003
537,2023-03-15,2023-04-14,2023-05-03,0.0,849887,9447
538,2023-01-16,2023-03-09,2023-04-14,0.0,930686,24597
539,2023-02-17,2023-04-12,2023-05-05,0.0,878724,17325
540,2023-02-24,2023-04-18,2023-04-29,0.0,332614,12446
541,2023-04-10,2023-04-29,2023-05-01,0.0,150111,14945
542,2023-01-07,2023-03-01,2023-03-05,0.0,443906,14129
543,2023-03-19,2023-04-09,2023-04-17,0.0,710280,12375
544,2023-01-08,2023-03-04,2023-04-11,0.0,728691,407
545,2023-03-29,2023-04-16,2023-04-17,0.0,654393,17621
546,2023-03-25,2023-04-10,2023-04-25,0.0,94200,9865
547,2023-04-08,2023-04-27,2023-05-05,0.0,231240,15857
548,2023-04-20,2023-04-24,2023-04-29,0.0,299862,20881
549,2023-04-04,2023-05-03,2023-05-04,0.0,507384,6669
550,2023-02-13,2023-05-03,2023-05-05,0.0,472354,13923
551,2023-01-19,2023-02-23,2023-03-27,0.0,519793,20018
552,2023-04-01,2023-04-05,2023-04-13,0.0,482131,19472
553,2023-02-04,2023-04-30,2023-05-04,0.0,116751,18743
554,2023-01-22,2023-01-25,2023-04-25,0.0,144654,16631
555,2023-04-19,2023-04-24,2023-05-02,0.0,731651,3812
556,2023-03-02,2023-05-04,2023-05-05,0.0,485561,2039
557,2023-02-10,2023-04-21,2023-04-24,0.0,955563,12468
558,2023-01-09,2023-02-13,2023-03-30,0.0,489054,15160
559,2023-04-28,2023-05-02,2023-05-06,0.0,554917,20409
560,2023-03-10,2023-04-26,2023-04-27,0.0,530208,14750
561,2023-01-09,2023-04-28,2023-05-05,0.0,915426,15194
562,2023-04-13,2023-05-05,2023-05-06,0.0,110640,20115
563,2023-01-14,2023-02-23,2023-04-05,0.0,458819,24932
564,2023-01-01,2023-01-24,2023-02-12,0.0,775251,21998
565,2023-04-22,2023-05-02,2023-05-03,0.0,583396,3860
566,2023-04-01,2023-04-18,2023-05-05,0.0,860958,3175
567,2023-03-24,2023-05-06,2023-05-07,0.0,684173,11459
568,2023-04-08,2023-04-26,2023-05-04,0.0,713218,18520
569,2023-03-30,2023-04-24,2023-05-03,0.0,165220,21536
570,2023-02-03,2023-04-02,2023-04-25,0.0,757322,23132
571,2023-01-02,2023-04-21,2023-04-29,0.0,119973,22675
572,2023-03-02,2023-04-12,2023-04-16,0.0,183395,20748
573,2023-04-08,2023-04-15,2023-04-28,0.0,70348,14183
574,2023-03-31,2023-04-24,2023-04-25,0.0,466712,8639
575,2023-01-29,2023-02-15,2023-04-15,0.0,372167,2880
576,2023-01-15,2023-01-21,2023-04-24,0.0,848312,10797
577,2023-03-10,2023-03-19,2023-03-31,0.0,568442,4029
578,2023-03-15,2023-04-28,2023-05-04,0.0,574965,9921
579,2023-03-31,2023-04-17,2023-04-29,0.0,565677,19457
580,2023-04-19,2023-04-27,2023-04-30,0.0,622798,18119
581,2023-02-18,2023-05-01,2023-05-02,0.0,806597,8151
582,2023-01-20,2023-02-14,2023-02-24,0.0,421085,16005
583,2023-02-11,2023-04-28,2023-05-06,0.0,213244,6894
584,2023-04-18,2023-05-01,2023-05-04,0.0,660298,12923
585,2023-03-20,2023-04-02,2023-04-25,0.0,940290,16386
586,2023-03-06,2023-05-06,2023-05-07,0.0,651743,17226
587,2023-01-20,2023-02-26,2023-03-18,0.0,677966,1766
588,2023-02-22,2023-04-06,2023-04-29,0.0,29234,22552
589,2023-04-15,2023-04-30,2023-05-05,0.0,997000,21298
590,2023-03-23,2023-04-10,2023-04-14,0.0,655887,14983
591,2023-01-01,2023-04-07,2023-04-13,0.0,684435,14579
592,2023-02-11,2023-05-05,2023-05-06,0.0,982279,5433
593,2023-04-04,2023-04-05,2023-05-04,0.0,549836,10519
594,2023-01-02,2023-02-07,2023-04-02,0.0,513643,23223
595,2023-04-22,2023-04-27,2023-05-01,0.0,508709,1388
596,2023-03-14,2023-03-21,2023-03-22,0.0,921196,19930
597,2023-03-14,2023-04-11,2023-04-29,0.0,976230,8532
598,2023-04-29,2023-05-05,2023-05-06,0.0,983912,8366
599,2023-04-07,2023-05-04,2023-05-05,0.0,593795,19665
600,2023-04-20,2023-05-04,2023-05-06,0.0,680795,18930
601,2023-03-30,2023-04-30,2023-05-04,0.0,327412,11563
602,2023-04-11,2023-04-19,2023-04-26,0.0,916693,20293
603,2023-01-19,2023-02-01,2023-02-21,0.0,472267,5125
604,2023-02-10,2023-04-19,2023-05-01,0.0,840337,612
605,2023-03-18,2023-04-06,2023-04-08,0.0,352981,16904
606,2023-01-29,2023-02-10,2023-05-03,0.0,418605,1550
607,2023-04-09,2023-04-28,2023-05-04,0.0,708976,495
608,2023-02-02,2023-03-25,2023-03-27,0.0,762193,11619
609,2023-02-06,2023-02-20,2023-03-22,0.0,680533,10261
610,2023-02-21,2023-03-12,2023-03-15,0.0,901511,8610
611,2023-02-20,2023-02-27,2023-04-21,0.0,541231,4772
612,2023-01-10,2023-03-30,2023-04-14,0.0,240190,17094
613,2023-01-04,2023-03-16,2023-03-21,0.0,165019,2629
614,2023-03-12,2023-04-24,2023-05-02,0.0,103123,23448
615,2023-03-31,2023-05-03,2023-05-04,0.0,548084,10531
616,2023-04-17,2023-05-05,2023-05-06,0.0,244134,23905
617,2023-03-04,2023-04-30,2023-05-05,0.0,656860,13107
618,2023-02-11,2023-04-02,2023-04-21,0.0,116156,5881
619,2023-01-17,2023-02-05,2023-03-14,0.0,80406,16375
620,2023-03-08,2023-04-29,2023-05-03,0.0,798618,12501
621,2023-01-09,2023-03-23,2023-04-19,0.0,950897,7314
622,2023-03-15,2023-04-29,2023-05-02,0.0,487731,21850
623,2023-02-10,2023-03-10,2023-04-01,0.0,364257,11320
624,2023-01-14,2023-03-22,2023-03-24,0.0,117646,18835
625,2023-04-10,2023-04-25,2023-04-28,0.0,740493,12446
626,2023-02-06,2023-03-20,2023-03-22,0.0,37391,4174
627,2023-03-18,2023-03-26,2023-04-09,0.0,100446,6100
628,2023-01-27,2023-04-15,2023-04-24,0.0,552995,9712
629,2023-03-23,2023-04-09,2023-04-25,0.0,763921,23381
630,2023-01-04,2023-03-05,2023-03-27,0.0,171556,5923
631,2023-04-28,2023-05-01,2023-05-04,0.0,909968,23147
632,2023-01-13,2023-02-14,2023-04-26,0.0,156364,20445
633,2023-03-04,2023-03-31,2023-04-22,0.0,154959,6964
634,2023-02-21,2023-03-01,2023-03-18,0.0,459654,18638
635,2023-02-19,2023-04-13,2023-05-04,0.0,221919,19202
636,2023-02-11,2023-05-04,2023-05-05,0.0,350949,23415
637,2023-02-13,2023-03-15,2023-03-20,0.0,32900,24793
638,2023-03-26,2023-04-22,2023-05-03,0.0,897244,19053
639,2023-02-18,2023-03-29,2023-04-11,0.0,103990,24488
640,2023-03-30,2023-05-01,2023-05-04,0.0,135365,3925
641,2023-01-19,2023-02-01,2023-04-10,0.0,172359,10780
642,2023-03-18,2023-04-04,2023-04-24,0.0,545625,14230
643,2023-04-14,2023-05-06,2023-05-07,0.0,492303,15036
644,2023-02-19,2023-03-19,2023-04-02,0.0,80114,750
645,2023-03-19,2023-04-09,2023-04-26,0.0,929616,5564
646,2023-04-10,2023-04-15,2023-04-20,0.0,865674,17778
647,2023-02-23,2023-03-17,2023-04-22,0.0,854028,13222
648,2023-02-13,2023-04-12,2023-04-16,0.0,984743,13672
649,2023-01-12,2023-02-14,2023-02-20,0.0,862836,5293
650,2023-04-09,2023-05-02,2023-05-05,0.0,801335,1107
651,2023-03-09,2023-04-28,2023-05-05,0.0,207314,10688
652,2023-01-25,2023-02-21,2023-03-31,0.0,847748,21519
653,2023-01-27,2023-03-06,2023-03-08,0.0,935203,21850
654,2023-02-19,2023-03-18,2023-04-27,0.0,373684,12766
655,2023-03-07,2023-03-16,2023-04-29,0.0,358740,11132
656,2023-04-02,2023-04-22,2023-05-06,0.0,46203,2432
657,2023-04-20,2023-04-23,2023-04-29,0.0,694371,11036
658,2023-03-19,2023-04-14,2023-04-27,0.0,368656,952
659,2023-04-29,2023-05-06,2023-05-07,0.0,790862,13294
660,2023-01-04,2023-04-10,2023-04-22,0.0,389233,3962
661,2023-01-19,2023-04-15,2023-04-27,0.0,367816,18456
662,2023-02-03,2023-02-21,2023-04-08,0.0,607639,18518
663,2023-01-08,2023-04-27,2023-05-01,0.0,612777,13263
664,2023-03-09,2023-03-11,2023-04-07,0.0,692545,9931
665,2023-04-01,2023-04-08,2023-04-20,0.0,398583,11154
666,2023-01-25,2023-01-27,2023-02-07,0.0,919706,2539
667,2023-02-27,2023-04-23,2023-04-27,0.0,487152,12211
668,2023-01-23,2023-02-26,2023-04-09,0.0,513944,5552
669,2023-04-23,2023-04-30,2023-05-01,0.0,50336,23674
670,2023-01-19,2023-03-15,2023-03-27,0.0,171420,7735
671,2023-01-07,2023-02-18,2023-03-28,0.0,346559,24781
672,2023-01-15,2023-02-14,2023-04-02,0.0,286247,11243
673,2023-04-04,2023-05-06,2023-05-07,0.0,206201,685
674,2023-03-31,2023-04-07,2023-04-27,0.0,336783,9618
675,2023-01-05,2023-03-28,2023-05-04,0.0,382298,9549
676,2023-01-24,2023-05-05,2023-05-06,0.0,559559,7201
677,2023-03-19,2023-05-02,2023-05-05,0.0,867665,11081
678,2023-01-19,2023-02-28,2023-04-10,0.0,573560,21311
679,2023-01-09,2023-04-13,2023-04-19,0.0,700405,7446
680,2023-04-08,2023-04-10,2023-04-29,0.0,954005,24750
681,2023-02-23,2023-02-28,2023-04-30,0.0,926495,24792
682,2023-03-04,2023-03-24,2023-03-27,0.0,332115,3608
683,2023-03-19,2023-04-01,2023-04-19,0.0,783398,565
684,2023-03-19,2023-03-20,2023-04-22,0.0,837458,1659
685,2023-04-07,2023-04-22,2023-04-28,0.0,760334,4928
686,2023-04-09,2023-05-01,2023-05-04,0.0,500804,9366
687,2023-03-03,2023-04-24,2023-04-30,0.0,829661,10420
688,2023-01-28,2023-03-05,2023-04-06,0.0,776684,6953
689,2023-01-20,2023-04-11,2023-04-14,0.0,916396,11062
690,2023-03-31,2023-04-09,2023-04-18,0.0,867475,19675
691,2023-03-31,2023-04-10,2023-04-12,0.0,687442,16603
692,2023-01-18,2023-03-02,2023-04-15,0.0,48572,9805
693,2023-02-14,2023-04-22,2023-04-23,0.0,140607,8699
694,2023-01-02,2023-02-15,2023-02-26,0.0,808804,2714
695,2023-03-26,2023-05-04,2023-05-06,0.0,665548,7152
696,2023-01-02,2023-02-15,2023-05-03,0.0,185824,1551
697,2023-04-02,2023-04-03,2023-04-30,0.0,351004,394
698,2023-03-02,2023-04-13,2023-04-25,0.0,996762,17035
699,2023-03-10,2023-03-14,2023-03-21,0.0,199302,17363
700,2023-04-25,2023-05-01,2023-05-06,0.0,473165,7249
701,2023-02-13,2023-03-27,2023-04-29,0.0,209385,19835
702,2023-03-26,2023-04-10,2023-05-03,0.0,971766,22169
703,2023-02-14,2023-02-16,2023-03-03,0.0,618697,14740
704,2023-02-11,2023-04-22,2023-04-29,0.0,656338,17440
705,2023-02-15,2023-02-27,2023-03-01,0.0,570155,6467
706,2023-04-16,2023-04-17,2023-04-27,0.0,122723,23249
707,2023-03-26,2023-04-30,2023-05-03,0.0,793129,20253
708,2023-03-16,2023-05-06,2023-05-07,0.0,174994,4568
709,2023-01-27,2023-03-24,2023-04-26,0.0,920904,14128
710,2023-01-30,2023-02-15,2023-04-26,0.0,12606,2396
711,2023-04-22,2023-04-28,2023-04-29,0.0,721496,11432
712,2023-01-21,2023-03-13,2023-05-06,0.0,175052,947
713,2023-01-25,2023-02-07,2023-04-28,0.0,646165,1504
714,2023-01-01,2023-03-17,2023-03-27,0.0,550195,1425
715,2023-01-24,2023-02-21,2023-04-26,0.0,56124,21053
716,2023-04-14,2023-04-24,2023-04-29,0.0,344805,676
717,2023-03-18,2023-04-17,2023-05-06,0.0,323767,20345
718,2023-02-08,2023-04-07,2023-05-06,0.0,18027,10948
719,2023-02-19,2023-05-03,2023-05-04,0.0,284172,15715
720,2023-04-27,2023-05-03,2023-05-05,0.0,665672,21441
721,2023-02-08,2023-03-15,2023-04-21,0.0,819777,6907
722,2023-03-16,2023-04-04,2023-04-17,0.0,100757,3835
723,2023-04-14,2023-05-05,2023-05-06,0.0,121842,21488
724,2023-04-19,2023-04-22,2023-04-26,0.0,190176,9322
725,2023-01-22,2023-02-20,2023-03-22,0.0,409381,19336
726,2023-03-16,2023-03-17,2023-03-30,0.0,183599,4650
727,2023-01-23,2023-04-18,2023-05-03,0.0,74467,18606
728,2023-03-21,2023-04-13,2023-04-20,0.0,734863,1753
729,2023-01-06,2023-05-01,2023-05-04,0.0,391559,9989
730,2023-02-18,2023-04-23,2023-04-26,0.0,41729,9718
731,2023-03-20,2023-05-05,2023-05-06,0.0,317260,13152
732,2023-02-17,2023-02-26,2023-04-25,0.0,677426,21715
733,2023-03-22,2023-04-19,2023-04-26,0.0,93307,6245
734,2023-03-06,2023-04-04,2023-05-05,0.0,325778,18803
735,2023-01-03,2023-03-22,2023-04-26,0.0,128974,19203
736,2023-01-25,2023-03-29,2023-04-08,0.0,438533,6799
737,2023-02-06,2023-04-25,2023-05-05,0.0,527344,4931
738,2023-04-07,2023-04-14,2023-05-05,0.0,20406,2084
739,2023-02-04,2023-03-12,2023-03-13,0.0,890319,10527
740,2023-01-14,2023-02-26,2023-05-06,0.0,138899,1637
741,2023-03-30,2023-04-12,2023-04-19,0.0,199573,3295
742,2023-04-13,2023-04-25,2023-05-03,0.0,364715,19928
743,2023-03-15,2023-03-25,2023-04-04,0.0,964329,12592
744,2023-03-31,2023-04-24,2023-04-29,0.0,344974,20387
745,2023-02-21,2023-02-23,2023-04-17,0.0,799399,3947
746,2023-02-19,2023-03-07,2023-03-24,0.0,502665,12902
747,2023-01-21,2023-03-16,2023-04-14,0.0,145191,5963
748,2023-01-08,2023-02-19,2023-04-17,0.0,538573,8432
749,2023-04-14,2023-05-05,2023-05-06,0.0,491208,23125
750,2023-02-20,2023-04-11,2023-05-04,0.0,23163,8012
751,2023-02-25,2023-04-26,2023-05-04,0.0,337306,2100
752,2023-01-03,2023-03-01,2023-04-26,0.0,302209,24930
753,2023-03-14,2023-03-27,2023-04-25,0.0,635666,6018
754,2023-01-08,2023-05-06,2023-05-07,0.0,666218,4805
755,2023-01-16,2023-02-13,2023-04-20,0.0,591322,8059
756,2023-01-13,2023-01-28,2023-04-04,0.0,372764,22591
757,2023-02-04,2023-03-11,2023-03-23,0.0,311543,12244
758,2023-04-09,2023-05-02,2023-05-04,0.0,381959,19239
759,2023-04-04,2023-04-08,2023-04-23,0.0,758730,9109
760,2023-02-02,2023-04-29,2023-05-05,0.0,945152,24200
761,2023-03-07,2023-03-19,2023-05-03,0.0,463163,20002
762,2023-03-23,2023-04-17,2023-04-22,0.0,180930,15611
763,2023-01-24,2023-04-07,2023-04-22,0.0,59744,5521
764,2023-03-18,2023-03-28,2023-04-21,0.0,337163,11947
765,2023-03-29,2023-04-18,2023-04-26,0.0,169725,9384
766,2023-02-06,2023-04-29,2023-05-06,0.0,910151,9854
767,2023-03-16,2023-05-02,2023-05-05,0.0,136935,4037
768,2023-03-04,2023-04-07,2023-04-17,0.0,914101,9921
769,2023-03-17,2023-04-14,2023-04-30,0.0,222382,7817
770,2023-01-28,2023-02-04,2023-02-27,0.0,703168,16318
771,2023-01-28,2023-03-03,2023-05-04,0.0,140464,21690
772,2023-03-19,2023-03-23,2023-05-04,0.0,919292,17045
773,2023-02-25,2023-03-10,2023-04-30,0.0,128640,12827
774,2023-03-10,2023-04-02,2023-04-23,0.0,740689,9589
775,2023-02-02,2023-02-08,2023-02-18,0.0,409870,2687
776,2023-04-10,2023-04-30,2023-05-04,0.0,288495,21131
777,2023-02-27,2023-03-26,2023-04-09,0.0,344137,3860
778,2023-01-16,2023-02-27,2023-03-24,0.0,565460,23520
779,2023-03-18,2023-03-27,2023-05-06,0.0,589760,22993
780,2023-02-01,2023-03-14,2023-04-15,0.0,18419,18867
781,2023-03-09,2023-03-21,2023-04-29,0.0,690150,1526
782,2023-03-11,2023-04-25,2023-05-05,0.0,255744,12403
783,2023-02-02,2023-04-05,2023-05-02,0.0,925133,23840
784,2023-02-18,2023-04-08,2023-04-26,0.0,605983,24421
785,2023-01-24,2023-02-02,2023-04-10,0.0,560785,16545
786,2023-03-07,2023-03-14,2023-04-09,0.0,173401,5244
787,2023-01-30,2023-04-16,2023-05-06,0.0,618319,18335
788,2023-03-21,2023-03-31,2023-04-02,0.0,618953,7589
789,2023-03-04,2023-04-30,2023-05-06,0.0,318291,12711
790,2023-03-19,2023-04-04,2023-04-15,0.0,117162,17201
791,2023-01-20,2023-04-24,2023-05-02,0.0,519767,21322
792,2023-01-19,2023-04-27,2023-05-04,0.0,693335,4604
793,2023-01-29,2023-03-14,2023-04-20,0.0,564687,24061
794,2023-04-15,2023-04-26,2023-05-02,0.0,663098,11301
795,2023-01-23,2023-04-08,2023-04-12,0.0,350791,312
796,2023-03-14,2023-04-29,2023-04-30,0.0,782001,19289
797,2023-01-14,2023-02-12,2023-03-06,0.0,163475,16743
798,2023-01-25,2023-02-10,2023-02-22,0.0,203634,21030
799,2023-02-12,2023-03-15,2023-03-21,0.0,808175,19151
800,2023-02-20,2023-03-24,2023-03-31,0.0,374813,19854
801,2023-01-22,2023-05-03,2023-05-06,0.0,377131,19475
802,2023-02-22,2023-04-23,2023-04-30,0.0,571961,6325
803,2023-01-07,2023-04-25,2023-05-03,0.0,640,5985
804,2023-01-29,2023-03-14,2023-03-15,0.0,100748,5826
805,2023-04-03,2023-04-17,2023-04-22,0.0,673535,22211
806,2023-04-23,2023-04-27,2023-05-05,0.0,108420,15526
807,2023-04-13,2023-04-25,2023-04-28,0.0,514857,10181
808,2023-01-02,2023-01-27,2023-02-26,0.0,567300,18481
809,2023-01-11,2023-04-09,2023-05-01,0.0,35800,13789
810,2023-04-15,2023-04-22,2023-04-30,0.0,794556,475
811,2023-03-11,2023-05-05,2023-05-06,0.0,409780,3255
812,2023-04-07,2023-04-30,2023-05-03,0.0,451416,12177
813,2023-03-19,2023-04-16,2023-05-02,0.0,132123,21923
814,2023-02-28,2023-04-22,2023-05-03,0.0,790324,17382
815,2023-04-02,2023-04-05,2023-04-20,0.0,474328,11320
816,2023-01-23,2023-02-26,2023-03-22,0.0,770646,4087
817,2023-03-14,2023-05-02,2023-05-05,0.0,618393,19990
818,2023-01-23,2023-04-02,2023-05-05,0.0,528975,12899
819,2023-02-17,2023-04-13,2023-04-26,0.0,3268,692
820,2023-01-10,2023-03-28,2023-04-04,0.0,17941,23798
821,2023-03-10,2023-03-17,2023-03-23,0.0,862221,9935
822,2023-04-17,2023-04-28,2023-04-29,0.0,25330,20231
823,2023-03-19,2023-03-26,2023-03-27,0.0,872581,11654
824,2023-03-12,2023-05-03,2023-05-06,0.0,434171,17353
825,2023-02-07,2023-02-14,2023-02-28,0.0,349815,16976
826,2023-04-08,2023-04-23,2023-04-24,0.0,932090,13114
827,2023-01-14,2023-01-29,2023-02-15,0.0,28891,8883
828,2023-01-02,2023-03-22,2023-04-01,0.0,588781,24713
829,2023-02-08,2023-04-14,2023-04-21,0.0,150558,20556
830,2023-02-17,2023-04-29,2023-05-06,0.0,140991,16160
831,2023-03-02,2023-05-04,2023-05-05,0.0,896830,606
832,2023-01-10,2023-01-18,2023-02-08,0.0,285973,7399
833,2023-04-12,2023-04-14,2023-04-20,0.0,291660,23621
834,2023-02-06,2023-03-01,2023-03-22,0.0,791158,20939
835,2023-02-23,2023-05-02,2023-05-05,0.0,636302,17236
836,2023-01-18,2023-03-10,2023-04-19,0.0,345078,17862
837,2023-03-27,2023-04-07,2023-04-29,0.0,532213,11069
838,2023-04-20,2023-05-04,2023-05-06,0.0,445813,2731
839,2023-02-15,2023-04-08,2023-05-02,0.0,800922,21579
840,2023-03-23,2023-04-18,2023-05-06,0.0,841180,2890
841,2023-01-18,2023-04-28,2023-05-03,0.0,637475,15204
842,2023-04-15,2023-04-29,2023-05-03,0.0,689139,21893
843,2023-01-07,2023-04-11,2023-04-24,0.0,797725,477
